pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time
516304269,TRS_Standard/AProVE_07/otto03.xml,13153838,AProVE21,33789,certified,551426,complete,7.012972246,2.54172205925,4.87047168E8,YES,CERTIFIED,0.21
516304270,TRS_Standard/AProVE_07/otto03.xml,13153838,NaTT 1.6.1,29473,Certifiable,360199,complete,0.141951382,0.165058135986,1.5085568E7,MAYBE,-,-
516304271,TRS_Standard/AProVE_07/thiemann10.xml,13153839,ttt2-1.20,29431,ttt2_cert,360056,complete,6.507131485,2.04646205902,7.78059776E8,YES,CERTIFIED,0.12
516304272,TRS_Standard/AProVE_07/thiemann10.xml,13153839,AProVE21,33789,certified,551426,complete,7.399115829,3.95153284073,5.13503232E8,YES,CERTIFIED,0.13
516304273,TRS_Standard/AProVE_07/thiemann10.xml,13153839,NaTT 1.6.1,29473,Certifiable,360199,complete,0.276077509,0.249075889587,1.798144E7,MAYBE,-,-
516304274,TRS_Standard/AProVE_07/otto12.xml,13153840,ttt2-1.20,29431,ttt2_cert,360056,complete,354.754132445,299.311163187,8.29259776E8,MAYBE,-,-
516304275,TRS_Standard/AProVE_07/otto12.xml,13153840,AProVE21,33789,certified,551426,complete,10.079833139,3.49419498444,6.96569856E8,YES,CERTIFIED,0.38
516304276,TRS_Standard/AProVE_07/otto12.xml,13153840,NaTT 1.6.1,29473,Certifiable,360199,complete,0.375677038,0.364701032639,2.2204416E7,MAYBE,-,-
516304277,TRS_Standard/AProVE_07/thiemann01.xml,13153841,ttt2-1.20,29431,ttt2_cert,360056,complete,40.005704496,14.7540740967,6.39811584E8,MAYBE,-,-
516304278,TRS_Standard/AProVE_07/thiemann01.xml,13153841,AProVE21,33789,certified,551426,complete,8.737138531,3.22277021408,5.44063488E8,YES,CERTIFIED,0.18
516304279,TRS_Standard/AProVE_07/thiemann01.xml,13153841,NaTT 1.6.1,29473,Certifiable,360199,complete,0.30534975,0.275222063065,1.8190336E7,MAYBE,-,-
