pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
516330993,SRS_Relative/Waldmann_19/random-66.xml,13155772,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330994,SRS_Relative/Waldmann_19/random-66.xml,13155772,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330995,SRS_Relative/Waldmann_19/random-115.xml,13155773,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330996,SRS_Relative/Waldmann_19/random-115.xml,13155773,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330997,SRS_Relative/Waldmann_19/random-202.xml,13155774,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516330998,SRS_Relative/Waldmann_19/random-202.xml,13155774,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516330999,SRS_Relative/Waldmann_19/random-77.xml,13155775,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331000,SRS_Relative/Waldmann_19/random-77.xml,13155775,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331001,SRS_Relative/Waldmann_19/random-70.xml,13155776,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331002,SRS_Relative/Waldmann_19/random-70.xml,13155776,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331003,SRS_Relative/Waldmann_19/random-160.xml,13155777,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331004,SRS_Relative/Waldmann_19/random-160.xml,13155777,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331005,SRS_Relative/Waldmann_19/random-79.xml,13155778,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331006,SRS_Relative/Waldmann_19/random-79.xml,13155778,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331007,SRS_Relative/Waldmann_19/random-152.xml,13155779,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331008,SRS_Relative/Waldmann_19/random-152.xml,13155779,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331009,SRS_Relative/Waldmann_19/random-184.xml,13155780,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331010,SRS_Relative/Waldmann_19/random-184.xml,13155780,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331011,SRS_Relative/Waldmann_19/random-45.xml,13155781,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331012,SRS_Relative/Waldmann_19/random-45.xml,13155781,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331013,SRS_Relative/Waldmann_19/random-39.xml,13155782,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331014,SRS_Relative/Waldmann_19/random-39.xml,13155782,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331015,SRS_Relative/Waldmann_19/random-120.xml,13155783,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331016,SRS_Relative/Waldmann_19/random-120.xml,13155783,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331017,SRS_Relative/Waldmann_19/random-93.xml,13155784,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331018,SRS_Relative/Waldmann_19/random-93.xml,13155784,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331019,SRS_Relative/Waldmann_19/random-42.xml,13155785,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331020,SRS_Relative/Waldmann_19/random-42.xml,13155785,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331021,SRS_Relative/Waldmann_19/random-212.xml,13155786,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331022,SRS_Relative/Waldmann_19/random-212.xml,13155786,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331023,SRS_Relative/Waldmann_19/random-105.xml,13155787,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331024,SRS_Relative/Waldmann_19/random-105.xml,13155787,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331025,SRS_Relative/Waldmann_19/random-67.xml,13155788,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331026,SRS_Relative/Waldmann_19/random-67.xml,13155788,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331027,SRS_Relative/Waldmann_19/random-60.xml,13155789,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331028,SRS_Relative/Waldmann_19/random-60.xml,13155789,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331029,SRS_Relative/Waldmann_19/random-177.xml,13155790,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331030,SRS_Relative/Waldmann_19/random-177.xml,13155790,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331031,SRS_Relative/Waldmann_19/random-142.xml,13155791,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331032,SRS_Relative/Waldmann_19/random-142.xml,13155791,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331033,SRS_Relative/Waldmann_19/random-145.xml,13155792,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331034,SRS_Relative/Waldmann_19/random-145.xml,13155792,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331035,SRS_Relative/Waldmann_19/random-27.xml,13155793,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331036,SRS_Relative/Waldmann_19/random-27.xml,13155793,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331037,SRS_Relative/Waldmann_19/random-84.xml,13155794,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331038,SRS_Relative/Waldmann_19/random-84.xml,13155794,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331039,SRS_Relative/Waldmann_19/random-137.xml,13155795,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331040,SRS_Relative/Waldmann_19/random-137.xml,13155795,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331041,SRS_Relative/Waldmann_19/random-130.xml,13155796,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331042,SRS_Relative/Waldmann_19/random-130.xml,13155796,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331043,SRS_Relative/Waldmann_19/random-227.xml,13155797,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331044,SRS_Relative/Waldmann_19/random-227.xml,13155797,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331045,SRS_Relative/Waldmann_19/random-52.xml,13155798,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331046,SRS_Relative/Waldmann_19/random-52.xml,13155798,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331047,SRS_Relative/Waldmann_19/random-92.xml,13155799,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331048,SRS_Relative/Waldmann_19/random-92.xml,13155799,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331049,SRS_Relative/Waldmann_19/random-43.xml,13155800,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331050,SRS_Relative/Waldmann_19/random-43.xml,13155800,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331051,SRS_Relative/Waldmann_19/random-95.xml,13155801,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331052,SRS_Relative/Waldmann_19/random-95.xml,13155801,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331053,SRS_Relative/Waldmann_19/random-38.xml,13155802,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331054,SRS_Relative/Waldmann_19/random-38.xml,13155802,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331055,SRS_Relative/Waldmann_19/random-126.xml,13155803,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331056,SRS_Relative/Waldmann_19/random-126.xml,13155803,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331057,SRS_Relative/Waldmann_19/random-182.xml,13155804,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331058,SRS_Relative/Waldmann_19/random-182.xml,13155804,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331059,SRS_Relative/Waldmann_19/random-78.xml,13155805,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331060,SRS_Relative/Waldmann_19/random-78.xml,13155805,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331061,SRS_Relative/Waldmann_19/random-166.xml,13155806,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331062,SRS_Relative/Waldmann_19/random-166.xml,13155806,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331063,SRS_Relative/Waldmann_19/random-113.xml,13155807,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331064,SRS_Relative/Waldmann_19/random-113.xml,13155807,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331065,SRS_Relative/Waldmann_19/random-168.xml,13155808,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331066,SRS_Relative/Waldmann_19/random-168.xml,13155808,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331067,SRS_Relative/Waldmann_19/random-76.xml,13155809,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331068,SRS_Relative/Waldmann_19/random-76.xml,13155809,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331069,SRS_Relative/Mixed_relative_SRS/zr11.xml,13155690,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331070,SRS_Relative/Mixed_relative_SRS/zr11.xml,13155690,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331071,SRS_Relative/Mixed_relative_SRS/dup04.xml,13155691,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331072,SRS_Relative/Mixed_relative_SRS/dup04.xml,13155691,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331073,SRS_Relative/Mixed_relative_SRS/zr02new.xml,13155692,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331074,SRS_Relative/Mixed_relative_SRS/zr02new.xml,13155692,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331075,SRS_Relative/Mixed_relative_SRS/dup03.xml,13155693,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331076,SRS_Relative/Mixed_relative_SRS/dup03.xml,13155693,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331077,SRS_Relative/Mixed_relative_SRS/zr07.xml,13155694,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331078,SRS_Relative/Mixed_relative_SRS/zr07.xml,13155694,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331079,SRS_Relative/Mixed_relative_SRS/zr09.xml,13155695,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331080,SRS_Relative/Mixed_relative_SRS/zr09.xml,13155695,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331081,SRS_Relative/Mixed_relative_SRS/dup02.xml,13155696,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331082,SRS_Relative/Mixed_relative_SRS/dup02.xml,13155696,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331083,SRS_Relative/Mixed_relative_SRS/zr10.xml,13155697,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331084,SRS_Relative/Mixed_relative_SRS/zr10.xml,13155697,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331085,SRS_Relative/Mixed_relative_SRS/zr08.xml,13155698,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331086,SRS_Relative/Mixed_relative_SRS/zr08.xml,13155698,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331087,SRS_Relative/Mixed_relative_SRS/zr01.xml,13155699,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331088,SRS_Relative/Mixed_relative_SRS/zr01.xml,13155699,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331089,SRS_Relative/Mixed_relative_SRS/un03.xml,13155700,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331090,SRS_Relative/Mixed_relative_SRS/un03.xml,13155700,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331091,SRS_Relative/Mixed_relative_SRS/zr06.xml,13155701,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331092,SRS_Relative/Mixed_relative_SRS/zr06.xml,13155701,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331093,SRS_Relative/Mixed_relative_SRS/zr04new.xml,13155702,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331094,SRS_Relative/Mixed_relative_SRS/zr04new.xml,13155702,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331095,SRS_Relative/Mixed_relative_SRS/zr05.xml,13155703,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331096,SRS_Relative/Mixed_relative_SRS/zr05.xml,13155703,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331097,SRS_Relative/Mixed_relative_SRS/zr02.xml,13155704,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331098,SRS_Relative/Mixed_relative_SRS/zr02.xml,13155704,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331099,SRS_Relative/Mixed_relative_SRS/zr13.xml,13155705,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331100,SRS_Relative/Mixed_relative_SRS/zr13.xml,13155705,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331101,SRS_Relative/Mixed_relative_SRS/zr03.xml,13155706,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331102,SRS_Relative/Mixed_relative_SRS/zr03.xml,13155706,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331103,SRS_Relative/Mixed_relative_SRS/un01.xml,13155707,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331104,SRS_Relative/Mixed_relative_SRS/un01.xml,13155707,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331105,SRS_Relative/Mixed_relative_SRS/zr04.xml,13155708,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331106,SRS_Relative/Mixed_relative_SRS/zr04.xml,13155708,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
516331107,SRS_Relative/Mixed_relative_SRS/zr12.xml,13155709,ttt2-1.20,29431,ttt2_cert,360056,pending submission,0.0,0.0,0.0,--,-,-,-
516331108,SRS_Relative/Mixed_relative_SRS/zr12.xml,13155709,AProVE21,33789,certified,551426,pending submission,0.0,0.0,0.0,--,-,-,-
