pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,certification-err
517004772,Runtime_Complexity_Full_Rewriting/AG01/#3.51.xml,13160746,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.072831233,0.0522978305817,1.800192E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.08,-
517004773,Runtime_Complexity_Full_Rewriting/AG01/#3.18.xml,13160747,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,21.982251198,7.56913995743,2.86867456E8,MAYBE,-,-,-
517004774,Runtime_Complexity_Full_Rewriting/AG01/#3.4.xml,13160748,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,24.923790333,8.48805594444,2.84172288E8,MAYBE,-,-,-
517004775,Runtime_Complexity_Full_Rewriting/AG01/#3.16.xml,13160749,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,46.628025962,13.5549659729,3.25070848E8,MAYBE,-,-,-
517004776,Runtime_Complexity_Full_Rewriting/AG01/#3.8b.xml,13160750,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,34.766786123,15.5422949791,7.8041088E8,MAYBE,-,-,-
517004777,Runtime_Complexity_Full_Rewriting/AG01/#3.33.xml,13160751,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.060906787,0.0308320522308,9895936.0,"WORST_CASE(?,O(n^1))",CERTIFIED,0.04,-
517004778,Runtime_Complexity_Full_Rewriting/AG01/#3.48.xml,13160752,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,890.022193259,296.504795074,1.826013184E9,MAYBE,-,-,-
517004779,Runtime_Complexity_Full_Rewriting/AG01/#3.41.xml,13160753,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,22.303594204,9.08262896538,1.3961216E8,MAYBE,-,-,-
517004780,Runtime_Complexity_Full_Rewriting/AG01/#4.30c.xml,13160754,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,34.116866752,12.1019210815,3.42659072E8,MAYBE,-,-,-
517004781,Runtime_Complexity_Full_Rewriting/AG01/#3.17.xml,13160755,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),436.86095012,301.04131484,1.413472256E9,--,-,-,-
517004782,Runtime_Complexity_Full_Rewriting/AG01/#3.5b.xml,13160756,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,38.446388173,14.0163919926,4.11144192E8,MAYBE,-,-,-
517004783,Runtime_Complexity_Full_Rewriting/AG01/#3.2.xml,13160757,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,17.957192734,7.42474389076,2.2345728E8,MAYBE,-,-,-
517004784,Runtime_Complexity_Full_Rewriting/AG01/#3.5.xml,13160758,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,27.752836199,9.19291496277,3.02321664E8,MAYBE,-,-,-
517004785,Runtime_Complexity_Full_Rewriting/AG01/#3.10.xml,13160759,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,887.770864712,297.333070993,2.743824384E9,MAYBE,-,-,-
517004786,Runtime_Complexity_Full_Rewriting/AG01/#3.19.xml,13160760,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,31.246396213,13.6517820358,3.53255424E8,MAYBE,-,-,-
517004787,Runtime_Complexity_Full_Rewriting/AG01/#3.57.xml,13160761,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),402.313796822,301.009741068,1.514860544E9,--,-,-,-
517004788,Runtime_Complexity_Full_Rewriting/AG01/#3.22.xml,13160762,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),660.712251199,301.008341074,3.141009408E9,--,-,-,-
517004789,Runtime_Complexity_Full_Rewriting/AProVE_08/round.xml,13160999,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.082155762,0.123925924301,1.3336576E7,MAYBE,-,-,-
517004790,Runtime_Complexity_Full_Rewriting/AProVE_08/parting02_doublelist.xml,13161000,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,902.145742876,296.765805006,3.165659136E9,MAYBE,-,-,-
517004791,Runtime_Complexity_Full_Rewriting/AProVE_08/id_inc.xml,13161001,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.075017034,0.0988891124725,1.3713408E7,MAYBE,-,-,-
517004792,Runtime_Complexity_Full_Rewriting/AProVE_08/thiemann40_modified.xml,13161002,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,27.262198661,11.7949478626,2.98328064E8,MAYBE,-,-,-
517004793,Runtime_Complexity_Full_Rewriting/AProVE_08/parting03_minsort.xml,13161003,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,660.360864426,296.184459925,2.78537216E10,MAYBE,-,-,-
517004794,Runtime_Complexity_Full_Rewriting/AProVE_08/round_nonterm.xml,13161004,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.040452258,0.0644438266754,1.2316672E7,MAYBE,-,-,-
517004795,Runtime_Complexity_Full_Rewriting/AProVE_08/parting04_maxsort_h.xml,13161005,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),703.859236255,301.008280993,1.5075323904E10,--,-,-,-
517004796,Runtime_Complexity_Full_Rewriting/AProVE_08/log.xml,13161006,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,656.630596568,296.170615911,2.8737724416E10,MAYBE,-,-,-
517004797,Runtime_Complexity_Full_Rewriting/AProVE_08/parting05_maxsort.xml,13161007,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,908.538706475,296.809708834,3.037011968E9,MAYBE,-,-,-
517004798,Runtime_Complexity_Full_Rewriting/AProVE_08/parting01_reverse.xml,13161008,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,904.82065649,296.804157972,3.092660224E9,MAYBE,-,-,-
517004799,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/mod.xml,13160985,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,39.765526875,14.8557569981,4.58694656E8,MAYBE,-,-,-
517004800,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/minsort.xml,13160986,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),914.907857773,301.081858158,3.127734272E9,--,-,-,-
517004801,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsortmiddle.xml,13160987,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,1100.20235467,296.230268002,1.8984615936E10,MAYBE,-,-,-
517004802,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcdhard.xml,13160988,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,38.375154109,17.7521979809,1.240092672E9,MAYBE,-,-,-
517004803,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/div.xml,13160989,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,36.913247948,13.8649640083,4.38800384E8,MAYBE,-,-,-
517004804,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/divhard.xml,13160990,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,38.630531637,13.8364908695,4.02968576E8,MAYBE,-,-,-
517004805,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/zerolist.xml,13160991,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,19.205032209,6.8835580349,2.49688064E8,MAYBE,-,-,-
517004806,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsortlast.xml,13160992,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),869.402171455,301.098890066,4.5112369152E10,--,-,-,-
517004807,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/maxsortcondition.xml,13160993,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,39.915796672,18.1716589928,5.47328E8,MAYBE,-,-,-
517004808,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcd2.xml,13160994,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,43.01003207,16.2713170052,3.88325376E8,MAYBE,-,-,-
517004809,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsort.xml,13160995,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,timeout (wallclock),653.526235048,301.087639093,5.83200768E8,--,-,-,-
517004810,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/log.xml,13160996,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,34.184124146,14.5565910339,5.16784128E8,MAYBE,-,-,-
517004811,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/maxsort.xml,13160997,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,902.115012345,296.716063023,3.112431616E9,MAYBE,-,-,-
517004812,Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcd.xml,13160998,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,32.055469119,12.7695770264,3.57978112E8,MAYBE,-,-,-
517004813,Runtime_Complexity_Full_Rewriting/CiME_04/list-sum-prod.xml,13160961,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,124.77595463,61.9990060329,5.14527232E8,MAYBE,-,-,-
517004814,Runtime_Complexity_Full_Rewriting/CiME_04/dpqs.xml,13160962,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,0.085404373,0.0913228988647,1.3340672E7,"WORST_CASE(?,O(n^1))",CERTIFIED,0.06,-
517004815,Runtime_Complexity_Full_Rewriting/CiME_04/filliatre.xml,13160963,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,614.478620211,226.438321829,2.533036032E9,MAYBE,-,-,-
517004816,Runtime_Complexity_Full_Rewriting/CiME_04/ack_prolog.xml,13160964,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,23.157873704,10.730383873,2.68886016E8,MAYBE,-,-,-
517004817,Runtime_Complexity_Full_Rewriting/CiME_04/ternary.xml,13160965,tct-trs_v3.2.0_2020-06-28,29575,tct_rc_cert,360389,complete,1179.80047216,296.287328005,2.0798701568E10,MAYBE,-,-,-
